time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2019-05-08T22:50:20.000Z,33.955386,-84.232595,250.0,14.0,24.8,19.25,0,gps,0.9,0.8,1.2,-26.0,,,,93,
2019-05-08T22:50:22.000Z,33.955700,-84.232429,250.0,15.0,24.7,19.25,0,gps,0.9,0.8,1.2,-26.0,,,,93,
2019-05-08T22:50:24.000Z,33.956075,-84.232246,250.0,15.0,25.8,21.25,0,gps,1.1,0.8,1.4,-26.0,,,,93,
2019-05-08T22:50:27.000Z,33.956550,-84.231969,253.0,17.0,27.0,20.75,4,gps,1.2,0.9,1.5,-26.0,,,,93,
2019-05-08T22:50:30.000Z,33.956916,-84.231679,256.0,26.0,31.7,18.5,4,gps,1.1,0.8,1.4,-26.0,,,,93,
2019-05-08T22:50:33.000Z,33.957461,-84.231044,257.0,25.0,40.4,24.0,1,gps,1.1,0.8,1.4,-26.0,,,,93,
2019-05-08T22:50:36.000Z,33.958259,-84.230569,267.0,14.0,39.3,25.0,1,gps,1.1,0.8,1.4,-26.0,,,,93,
2019-05-08T22:50:39.000Z,33.958767,-84.229987,266.0,20.0,40.7,24.5,1,gps,1.1,0.9,1.4,-26.0,,,,93,
2019-05-08T22:50:43.000Z,33.959300,-84.229241,271.0,31.0,43.8,21.75,2,gps,1.1,0.9,1.4,-26.0,,,,93,
2019-05-08T22:50:47.000Z,33.959937,-84.228605,268.0,28.0,41.6,22.25,5,gps,2.3,0.9,2.5,-26.0,,,,93,
2019-05-08T22:50:51.000Z,33.960749,-84.227805,272.0,28.0,40.7,25.75,6,gps,2.3,0.9,2.5,-26.0,,,,93,
2019-05-08T22:50:55.000Z,33.961408,-84.227094,271.0,26.0,41.2,25.25,5,gps,2.3,0.9,2.5,-26.0,,,,93,
2019-05-08T22:50:58.000Z,33.961847,-84.226635,270.0,12.0,41.6,24.75,6,gps,0.9,0.8,1.3,-26.0,,,,93,
2019-05-08T22:51:00.000Z,33.962149,-84.226214,267.0,13.0,44.5,25.0,0,gps,0.8,0.8,1.2,-26.0,,,,93,
2019-05-08T22:51:02.000Z,33.962473,-84.225996,266.0,15.0,38.5,23.0,0,gps,0.8,0.8,1.2,-26.0,,,,93,
2019-05-08T22:51:07.000Z,33.963210,-84.225166,258.0,12.0,37.8,22.5,6,gps,1.2,0.9,1.5,-26.0,,,,93,
2019-05-08T22:51:09.000Z,33.963532,-84.224858,259.0,14.0,38.0,22.5,0,gps,1.0,0.8,1.3,-26.0,,,,93,
2019-05-08T22:51:13.000Z,33.964226,-84.224327,259.0,12.0,33.2,21.5,6,gps,1.0,0.8,1.3,-26.0,,,,93,
2019-05-08T22:51:15.000Z,33.964530,-84.224079,259.0,12.0,31.9,21.25,0,gps,0.8,0.8,1.1,-26.0,,,,93,
2019-05-08T22:51:17.000Z,33.964843,-84.223860,262.0,12.0,31.3,20.0,0,gps,0.8,0.8,1.1,-26.0,,,,93,
2019-05-08T22:51:19.000Z,33.965114,-84.223652,262.0,12.0,30.7,18.25,0,gps,0.8,0.8,1.1,-26.0,,,,93,
2019-05-08T22:51:21.000Z,33.965360,-84.223447,262.0,13.0,30.3,17.5,0,gps,1.6,1.0,1.8,-26.0,,,,93,
2019-05-08T22:51:23.000Z,33.965653,-84.223219,263.0,12.0,29.5,17.0,0,gps,1.5,0.9,1.7,-26.0,,,,93,
2019-05-08T22:51:25.000Z,33.965923,-84.223058,263.0,13.0,26.3,16.75,0,gps,1.5,0.9,1.7,-26.0,,,,93,
2019-05-08T22:51:28.000Z,33.966214,-84.222904,268.0,14.0,24.6,14.0,3,gps,2.0,0.9,2.2,-26.0,,,,93,
2019-05-08T22:51:31.000Z,33.966566,-84.222744,271.0,24.0,21.1,14.0,2,gps,1.1,0.9,1.4,-26.0,,,,93,
2019-05-08T22:51:34.000Z,33.966960,-84.222599,274.0,16.0,23.3,12.25,1,gps,1.2,0.9,1.5,-26.0,,,,93,
2019-05-08T22:51:42.000Z,33.967008,-84.222475,262.0,14.0,,0.0,3,gps,1.0,0.9,1.3,-26.0,,,,93,
2019-05-08T22:51:45.000Z,33.967011,-84.222496,264.0,14.0,,0.0,7,gps,1.2,0.9,1.5,-26.0,,,,93,
2019-05-08T22:51:47.000Z,33.967014,-84.222490,266.0,11.0,,0.0,0,gps,1.0,0.9,1.3,-26.0,,,,93,
2019-05-08T22:51:49.000Z,33.967015,-84.222490,265.0,10.0,,0.0,0,gps,1.0,0.9,1.3,-26.0,,,,93,
2019-05-08T22:51:49.796Z,33.967015,-84.222490,265.0,9.0,,0.0,3,gps,1.0,0.9,1.3,-26.0,,,,93,
2019-05-08T22:51:52.000Z,33.967015,-84.222490,265.0,12.0,,0.0,0,gps,1.2,0.9,1.5,-26.0,,,,93,
2019-05-08T22:51:55.000Z,33.966998,-84.222515,267.0,14.0,,0.0,0,gps,1.6,0.9,1.8,-26.0,,,,93,
2019-05-08T22:51:58.000Z,33.967027,-84.222497,269.0,18.0,23.1,7.0,5,gps,1.5,0.9,1.7,-26.0,,,,93,
2019-05-08T22:52:01.000Z,33.967374,-84.222286,266.0,26.0,26.4,8.25,3,gps,1.2,0.9,1.5,-26.0,,,,93,
2019-05-08T22:52:05.000Z,33.967874,-84.222009,266.0,32.0,21.0,12.25,5,gps,1.2,0.9,1.5,-26.0,,,,93,
2019-05-08T22:52:09.000Z,33.968461,-84.221927,273.0,25.0,16.5,15.5,5,gps,1.0,0.8,1.3,-26.0,,,,93,
2019-05-08T22:52:12.000Z,33.968961,-84.221805,280.0,20.0,15.9,15.0,4,gps,0.8,0.8,1.1,-26.0,,,,93,
2019-05-08T22:52:15.000Z,33.969100,-84.221687,270.0,16.0,21.4,13.25,4,gps,0.8,0.8,1.1,-26.0,,,,93,
2019-05-08T22:52:18.000Z,33.969541,-84.221484,271.0,18.0,19.4,14.0,3,gps,0.9,0.8,1.2,-26.0,,,,93,
2019-05-08T22:52:21.000Z,33.969856,-84.221392,272.0,25.0,16.1,13.0,4,gps,0.9,0.8,1.2,-26.0,,,,93,
2019-05-08T22:52:24.000Z,33.969711,-84.221521,276.0,13.0,21.3,1.75,6,gps,1.2,0.9,1.5,-26.0,,,,93,
2019-05-08T22:52:26.000Z,33.969740,-84.221512,275.0,13.0,16.6,1.75,0,gps,0.9,0.8,1.2,-26.0,,,,93,
2019-05-08T22:52:29.000Z,33.969638,-84.221529,275.0,9.0,,0.0,0,gps,0.9,0.8,1.2,-26.0,,,,93,
2019-05-08T22:52:29.799Z,33.969637,-84.221529,275.0,9.0,,0.0,4,gps,0.9,0.8,1.2,-26.0,,,,93,
2019-05-08T22:52:33.000Z,33.969593,-84.221499,272.0,10.0,,0.0,0,gps,1.1,0.9,1.4,-26.0,,,,93,
2019-05-08T22:52:35.000Z,33.969573,-84.221506,273.0,9.0,,0.0,1,gps,1.1,0.9,1.4,-26.0,,,,93,
2019-05-08T22:52:36.094Z,33.969572,-84.221505,274.0,9.0,,0.0,5,gps,1.0,0.9,1.3,-26.0,,,,93,
2019-05-08T22:52:37.535Z,33.969572,-84.221505,274.0,9.0,,0.0,1,gps,1.4,0.9,1.7,-26.0,,,,93,
2019-05-08T22:52:40.000Z,33.969572,-84.221506,273.0,9.0,,0.0,0,gps,1.4,0.9,1.7,-26.0,,,,93,
2019-05-08T22:52:40.872Z,33.969572,-84.221506,273.0,9.0,,0.0,3,gps,1.4,0.9,1.7,-26.0,,,,93,
2019-05-08T22:52:44.000Z,33.969581,-84.221480,273.0,12.0,,0.0,0,gps,1.6,0.9,1.8,-26.0,,,,93,
2019-05-08T22:52:46.000Z,33.969575,-84.221485,274.0,12.0,,0.0,0,gps,1.4,0.9,1.7,-26.0,,,,93,
2019-05-08T22:52:48.000Z,33.969576,-84.221485,275.0,14.0,,0.0,0,gps,1.4,0.9,1.7,-26.0,,,,93,
2019-05-08T22:52:51.000Z,33.969598,-84.221475,273.0,15.0,,0.0,5,gps,1.4,0.9,1.7,-26.0,,,,93,
2019-05-08T22:52:54.000Z,33.969601,-84.221476,273.0,14.0,,0.0,1,gps,1.4,0.9,1.7,-26.0,,,,93,
2019-05-08T22:52:56.000Z,33.969594,-84.221482,274.0,15.0,,0.0,0,gps,1.4,0.9,1.7,-26.0,,,,93,
2019-05-08T22:52:59.000Z,33.969594,-84.221484,275.0,13.0,,0.0,5,gps,1.4,0.9,1.7,-26.0,,,,93,
2019-05-08T22:53:01.000Z,33.969595,-84.221482,274.0,13.0,,0.0,0,gps,1.4,0.9,1.7,-26.0,,,,93,
2019-05-08T22:53:03.000Z,33.969595,-84.221482,274.0,14.0,,0.0,0,gps,1.2,0.9,1.5,-26.0,,,,93,
2019-05-08T22:53:05.000Z,33.969596,-84.221482,274.0,13.0,,0.0,0,gps,1.2,0.9,1.5,-26.0,,,,93,
2019-05-08T22:53:07.000Z,33.969596,-84.221482,274.0,12.0,,0.0,0,gps,1.2,0.9,1.5,-26.0,,,,93,
2019-05-08T22:53:09.000Z,33.969596,-84.221483,274.0,12.0,,0.0,0,gps,1.2,0.9,1.5,-26.0,,,,93,
2019-05-08T22:53:11.000Z,33.969596,-84.221483,274.0,13.0,,0.0,0,gps,1.2,0.9,1.5,-26.0,,,,93,
2019-05-08T22:53:13.000Z,33.969596,-84.221483,274.0,14.0,,0.0,0,gps,1.2,0.9,1.5,-26.0,,,,93,
2019-05-08T22:53:16.000Z,33.969593,-84.221485,275.0,13.0,,0.0,0,gps,1.2,0.9,1.5,-26.0,,,,93,
2019-05-08T22:53:18.000Z,33.969593,-84.221485,275.0,15.0,,0.0,0,gps,1.2,0.8,1.4,-26.0,,,,93,
2019-05-08T22:53:20.000Z,33.969593,-84.221485,275.0,15.0,,0.0,0,gps,1.2,0.8,1.4,-26.0,,,,92,
2019-05-08T22:53:23.000Z,33.969594,-84.221485,275.0,16.0,,0.0,0,gps,1.2,0.8,1.4,-26.0,,,,92,
2019-05-08T22:53:25.000Z,33.969594,-84.221485,275.0,14.0,,0.0,0,gps,1.4,0.9,1.7,-26.0,,,,92,
2019-05-08T22:53:27.000Z,33.969594,-84.221485,275.0,14.0,,0.0,0,gps,0.8,0.8,1.1,-26.0,,,,92,
2019-05-08T22:53:30.000Z,33.969595,-84.221484,275.0,14.0,,0.0,3,gps,0.8,0.8,1.1,-26.0,,,,92,
2019-05-08T22:53:32.000Z,33.969595,-84.221485,275.0,13.0,,0.0,0,gps,0.8,0.8,1.1,-26.0,,,,92,
2019-05-08T22:53:34.000Z,33.969595,-84.221485,275.0,13.0,,0.0,0,gps,1.0,0.9,1.3,-26.0,,,,92,
2019-05-08T22:53:36.000Z,33.969595,-84.221485,275.0,12.0,,0.0,0,gps,1.0,0.9,1.3,-26.0,,,,92,
2019-05-08T22:53:38.000Z,33.969596,-84.221484,275.0,12.0,,0.0,0,gps,1.0,0.9,1.3,-26.0,,,,92,
2019-05-08T22:53:40.000Z,33.969596,-84.221484,275.0,13.0,,0.0,0,gps,0.9,0.8,1.2,-26.0,,,,92,
2019-05-08T22:53:42.000Z,33.969596,-84.221484,275.0,13.0,,0.0,0,gps,1.0,0.8,1.2,-26.0,,,,92,
2019-05-08T22:53:44.000Z,33.969596,-84.221484,275.0,14.0,,0.0,0,gps,0.9,0.8,1.2,-26.0,,,,92,
2019-05-08T22:53:46.000Z,33.969596,-84.221484,275.0,16.0,,0.0,0,gps,0.8,0.8,1.1,-26.0,,,,92,
2019-05-08T22:53:49.000Z,33.969596,-84.221484,275.0,17.0,,0.0,0,gps,1.1,0.8,1.4,-26.0,,,,92,
2019-05-08T22:53:52.000Z,33.969596,-84.221485,275.0,13.0,,0.0,2,gps,1.0,0.8,1.3,-26.0,,,,92,
2019-05-08T22:53:54.000Z,33.969603,-84.221528,274.0,12.0,281.3,6.75,0,gps,1.0,0.8,1.2,-26.0,,,,92,
2019-05-08T22:53:57.000Z,33.969839,-84.221809,277.0,11.0,276.6,8.75,8,gps,1.2,0.8,1.4,-26.0,,,,92,
2019-05-08T22:53:59.000Z,33.969878,-84.222041,277.0,12.0,275.4,11.0,0,gps,0.7,0.7,1.0,-26.0,,,,92,
2019-05-08T22:54:01.000Z,33.969970,-84.222288,275.0,11.0,280.1,11.5,0,gps,0.9,0.8,1.2,-26.0,,,,92,
2019-05-08T23:12:14.000Z,33.970697,-84.222853,285.0,28.0,30.7,1.0,3,gps,0.9,0.8,1.1,-26.0,,,,91,
2019-05-08T23:12:18.000Z,33.970719,-84.222969,284.0,24.0,327.9,1.0,5,gps,1.0,0.8,1.3,-26.0,,,,91,
2019-05-08T23:17:39.000Z,33.970134,-84.222355,286.0,15.0,96.4,11.75,0,gps,1.6,0.9,1.8,-26.0,,,,90,
2019-05-08T23:17:42.000Z,33.969895,-84.221925,279.0,15.0,127.0,7.25,6,gps,1.3,0.9,1.5,-26.0,,,,90,
2019-05-08T23:17:45.000Z,33.969742,-84.221894,274.0,14.0,161.7,8.25,8,gps,1.0,0.9,1.3,-26.0,,,,90,
2019-05-08T23:17:47.000Z,33.969510,-84.221926,275.0,14.0,192.3,11.25,0,gps,0.7,0.8,1.1,-26.0,,,,90,
2019-05-08T23:17:49.000Z,33.969234,-84.221986,275.0,14.0,196.0,14.25,0,gps,0.8,0.8,1.1,-26.0,,,,90,
2019-05-08T23:17:53.000Z,33.968624,-84.222171,279.0,13.0,198.1,18.25,4,gps,0.9,0.8,1.2,-26.0,,,,90,
2019-05-08T23:17:55.000Z,33.968261,-84.222343,279.0,13.0,200.0,21.25,0,gps,1.3,0.9,1.6,-26.0,,,,90,
2019-05-08T23:17:57.000Z,33.967836,-84.222532,278.0,12.0,199.9,23.25,0,gps,1.1,0.8,1.4,-26.0,,,,90,
2019-05-08T23:18:00.000Z,33.967224,-84.222856,276.0,12.0,201.5,24.5,5,gps,1.1,0.8,1.4,-26.0,,,,90,
2019-05-08T23:18:02.000Z,33.966801,-84.223050,275.0,12.0,201.8,24.5,0,gps,1.1,0.8,1.4,-26.0,,,,90,
2019-05-08T23:18:06.000Z,33.965975,-84.223423,273.0,12.0,204.0,23.75,6,gps,1.1,0.8,1.4,-26.0,,,,90,
2019-05-08T23:18:08.000Z,33.965590,-84.223640,273.0,12.0,205.7,25.0,0,gps,1.2,0.9,1.5,-26.0,,,,90,
2019-05-08T23:18:10.000Z,33.965181,-84.223892,273.0,13.0,207.4,25.25,0,gps,1.1,0.9,1.4,-26.0,,,,90,
2019-05-08T23:18:14.000Z,33.964340,-84.224620,270.0,15.0,210.2,25.25,4,gps,1.1,0.9,1.4,-26.0,,,,90,
2019-05-08T23:18:17.000Z,33.963825,-84.225082,273.0,17.0,213.1,24.75,6,gps,0.9,0.9,1.3,-26.0,,,,90,
2019-05-08T23:18:21.000Z,33.963030,-84.225762,274.0,20.0,217.2,25.0,4,gps,0.8,0.8,1.2,-26.0,,,,90,
2019-05-08T23:18:25.000Z,33.962330,-84.226405,264.0,25.0,218.8,24.5,4,gps,0.8,0.8,1.2,-26.0,,,,90,
2019-05-08T23:18:29.000Z,33.961454,-84.227910,260.0,32.0,227.7,32.25,4,gps,0.8,0.8,1.1,-26.0,,,,90,
2019-05-08T23:18:38.000Z,33.959890,-84.229226,270.0,38.0,220.4,26.25,4,gps,1.4,0.9,1.6,-26.0,,,,90,
2019-05-08T23:18:44.000Z,33.958689,-84.230863,265.0,40.0,224.5,29.0,4,gps,1.1,0.9,1.5,-26.0,,,,90,
2019-05-08T23:18:49.000Z,33.957862,-84.231486,264.0,38.0,220.0,25.75,4,gps,1.1,0.9,1.5,-26.0,,,,90,
2019-05-08T23:18:54.000Z,33.957144,-84.231809,257.0,25.0,215.0,21.5,6,gps,1.4,1.0,1.7,-26.0,,,,90,
2019-05-08T23:18:57.000Z,33.956782,-84.232062,252.0,24.0,212.0,16.25,6,gps,2.0,0.9,2.2,-26.0,,,,90,
2019-05-08T23:19:01.000Z,33.956355,-84.232435,255.0,22.0,220.2,13.5,7,gps,1.0,0.8,1.3,-26.0,,,,90,
2019-05-08T23:19:04.000Z,33.956228,-84.232572,256.0,18.0,218.4,5.25,6,gps,1.0,0.8,1.3,-26.0,,,,90,
2019-05-08T23:19:06.000Z,33.956241,-84.232229,255.0,14.0,127.9,4.75,0,gps,1.1,0.8,1.3,-26.0,,,,90,
2019-05-08T23:19:10.000Z,33.956312,-84.232051,255.0,14.0,48.6,7.25,2,gps,1.1,0.8,1.3,-26.0,,,,90,
2019-05-08T23:19:12.000Z,33.956297,-84.231704,258.0,15.0,34.5,6.5,0,gps,0.9,0.8,1.3,-26.0,,,,90,
2019-05-08T23:19:15.000Z,33.956624,-84.231590,252.0,16.0,29.2,10.75,3,gps,0.9,0.8,1.3,-26.0,,,,90,
2019-05-08T23:19:18.000Z,33.956894,-84.231399,253.0,22.0,32.3,11.5,2,gps,0.8,0.8,1.2,-26.0,,,,90,
2019-05-08T23:19:22.000Z,33.957452,-84.230907,251.0,21.0,38.3,16.5,2,gps,1.5,0.9,1.7,-26.0,,,,90,
2019-05-08T23:19:26.000Z,33.958058,-84.230506,251.0,23.0,45.2,10.25,7,gps,1.8,0.9,2.0,-26.0,,,,90,
2019-05-08T23:19:29.000Z,33.957957,-84.230398,251.0,16.0,87.2,7.0,4,gps,1.0,1.0,1.4,-26.0,,,,90,
2019-05-08T23:19:32.000Z,33.957818,-84.230170,250.0,20.0,126.7,8.75,3,gps,0.9,0.9,1.3,-26.0,,,,90,
2019-05-08T23:19:35.000Z,33.957632,-84.229885,251.0,24.0,127.4,11.25,3,gps,0.9,0.9,1.3,-26.0,,,,90,
2019-05-08T23:19:40.000Z,33.957278,-84.229428,258.0,38.0,128.8,13.0,7,gps,1.6,1.0,1.9,-26.0,,,,90,
2019-05-08T23:19:45.000Z,33.957047,-84.228594,259.0,35.0,116.9,14.75,6,gps,1.0,0.9,1.4,-26.0,,,,90,
2019-05-08T23:19:48.000Z,33.957256,-84.228070,266.0,25.0,67.6,13.0,5,gps,1.0,0.9,1.4,-26.0,,,,90,
2019-05-08T23:19:51.000Z,33.957492,-84.227780,266.0,26.0,53.9,11.5,3,gps,1.1,0.9,1.4,-26.0,,,,90,
2019-05-08T23:19:54.000Z,33.957844,-84.227450,262.0,17.0,34.9,8.5,1,gps,1.1,0.9,1.4,-26.0,,,,90,
2019-05-08T23:19:57.000Z,33.958010,-84.227511,260.0,15.0,10.3,6.75,5,gps,1.1,0.9,1.4,-26.0,,,,90,
2019-05-08T23:19:59.000Z,33.957988,-84.227390,262.0,13.0,104.3,3.0,0,gps,0.9,0.8,1.2,-26.0,,,,90,
2019-05-08T23:20:01.000Z,33.957979,-84.227384,262.0,14.0,104.3,0.75,0,gps,0.8,0.8,1.2,-26.0,,,,90,
2019-05-08T23:20:04.000Z,33.957906,-84.227450,260.0,13.0,104.3,0.25,6,gps,0.8,0.8,1.2,-26.0,,,,90,
2019-05-08T23:20:06.000Z,33.957910,-84.227469,260.0,13.0,282.8,1.0,0,gps,0.9,0.9,1.3,-26.0,,,,90,
2019-05-08T23:20:09.000Z,33.957869,-84.227428,264.0,14.0,129.5,1.25,5,gps,0.9,0.9,1.3,-26.0,,,,90,
2019-05-08T23:20:11.000Z,33.957850,-84.227409,264.0,16.0,145.7,1.25,0,gps,0.9,0.9,1.3,-26.0,,,,90,
2019-05-08T23:20:15.000Z,33.957898,-84.227453,270.0,18.0,308.5,1.25,5,gps,1.0,0.9,1.4,-26.0,,,,90,
2019-05-08T23:20:18.000Z,33.957925,-84.227419,272.0,16.0,354.5,0.5,2,gps,0.9,0.9,1.2,-26.0,,,,90,
2019-05-08T23:20:20.000Z,33.957922,-84.227391,272.0,16.0,354.5,0.5,0,gps,0.9,0.9,1.2,-26.0,,,,90,
2019-05-08T23:20:23.000Z,33.957899,-84.227346,272.0,17.0,354.5,0.5,6,gps,0.9,0.9,1.2,-26.0,,,,90,
2019-05-08T23:20:26.000Z,33.957916,-84.227288,275.0,15.0,,0.0,5,gps,0.9,0.9,1.3,-26.0,,,,90,
2019-05-08T23:20:28.000Z,33.957924,-84.227272,275.0,14.0,,0.0,0,gps,0.9,0.9,1.3,-26.0,,,,90,
2019-05-08T23:20:30.000Z,33.957926,-84.227268,275.0,13.0,,0.0,0,gps,0.9,0.9,1.3,-26.0,,,,90,
2019-05-08T23:20:32.000Z,33.957923,-84.227284,274.0,12.0,,0.0,0,gps,0.9,0.9,1.3,-26.0,,,,90,
2019-05-08T23:20:34.000Z,33.957921,-84.227297,274.0,12.0,,0.0,0,gps,0.9,0.9,1.3,-26.0,,,,90,
2019-05-08T23:20:36.000Z,33.957921,-84.227279,274.0,12.0,87.5,2.5,0,gps,1.0,0.9,1.4,-26.0,,,,90,
2019-05-08T23:20:38.000Z,33.957914,-84.227193,273.0,12.0,96.0,3.75,0,gps,1.2,0.9,1.5,-26.0,,,,90,
2019-05-08T23:20:40.000Z,33.957896,-84.227025,273.0,14.0,91.0,5.75,0,gps,1.2,0.9,1.5,-26.0,,,,90,
2019-05-08T23:20:43.000Z,33.957874,-84.226801,272.0,16.0,96.4,6.25,4,gps,4.2,1.0,4.3,-26.0,,,,90,
2019-05-08T23:20:46.000Z,33.957806,-84.226525,278.0,15.0,97.7,6.75,4,gps,3.7,1.0,3.8,-26.0,,,,90,
2019-05-08T23:20:48.000Z,33.957716,-84.226393,279.0,16.0,124.1,7.0,0,gps,0.9,0.9,1.3,-26.0,,,,90,
2019-05-08T23:34:11.000Z,33.956542,-84.227938,285.0,31.0,64.0,8.75,5,gps,1.4,0.9,1.7,-26.0,,,,88,
2019-05-08T23:34:15.000Z,33.956716,-84.227819,281.0,25.0,20.3,6.75,6,gps,2.3,1.0,2.5,-26.0,,,,88,
2019-05-08T23:34:18.000Z,33.956964,-84.227675,272.0,15.0,7.1,6.25,2,gps,1.0,0.9,1.4,-26.0,,,,88,
2019-05-08T23:34:20.000Z,33.957028,-84.227616,274.0,14.0,43.9,5.25,0,gps,0.8,0.8,1.2,-26.0,,,,88,
2019-05-08T23:34:23.000Z,33.957288,-84.227516,273.0,17.0,32.5,6.0,4,gps,0.8,0.8,1.2,-26.0,,,,88,
2019-05-08T23:34:26.000Z,33.957275,-84.227312,275.0,17.0,77.5,5.5,5,gps,0.7,0.8,1.1,-26.0,,,,88,
2019-05-08T23:34:28.000Z,33.957297,-84.227205,277.0,15.0,88.0,5.25,0,gps,0.8,0.9,1.2,-26.0,,,,88,
2019-05-08T23:34:30.000Z,33.957218,-84.227103,279.0,15.0,95.4,5.25,0,gps,0.9,0.9,1.2,-26.0,,,,88,
2019-05-08T23:34:32.000Z,33.957237,-84.226960,279.0,14.0,86.5,6.0,0,gps,1.2,0.9,1.5,-26.0,,,,88,
2019-05-08T23:34:34.000Z,33.957297,-84.226761,279.0,14.0,67.8,8.75,0,gps,1.2,0.9,1.5,-26.0,,,,88,
2019-05-08T23:34:37.000Z,33.957393,-84.226549,277.0,15.0,32.2,7.25,4,gps,1.3,1.0,1.6,-26.0,,,,88,
2019-05-08T23:34:40.000Z,33.957543,-84.226446,279.0,14.0,30.4,6.5,1,gps,0.9,0.9,1.2,-26.0,,,,88,
2019-05-08T23:34:42.000Z,33.957672,-84.226384,280.0,14.0,25.2,5.75,0,gps,0.9,0.9,1.2,-26.0,,,,88,
2019-05-08T23:34:45.000Z,33.957731,-84.226557,276.0,13.0,344.3,4.5,7,gps,0.9,0.9,1.2,-26.0,,,,88,
2019-05-08T23:34:53.000Z,33.957953,-84.226934,272.0,10.0,275.3,4.5,4,gps,0.9,0.9,1.3,-26.0,,,,88,
2019-05-08T23:34:55.000Z,33.957948,-84.227054,269.0,12.0,271.2,4.75,0,gps,1.0,0.9,1.4,-26.0,,,,88,
2019-05-08T23:34:58.000Z,33.957963,-84.227200,273.0,15.0,281.5,4.25,0,gps,1.0,0.9,1.4,-26.0,,,,88,
2019-05-08T23:35:00.000Z,33.957969,-84.227203,274.0,13.0,278.5,2.25,0,gps,1.0,0.9,1.4,-26.0,,,,88,
2019-05-08T23:35:02.000Z,33.957954,-84.227237,275.0,14.0,273.5,2.0,0,gps,1.2,0.9,1.5,-26.0,,,,88,
2019-05-08T23:35:05.000Z,33.957991,-84.227279,274.0,13.0,,0.0,5,gps,1.2,0.9,1.5,-26.0,,,,88,
2019-05-08T23:35:07.000Z,33.958003,-84.227276,274.0,14.0,,0.0,0,gps,1.4,0.9,1.7,-26.0,,,,88,
2019-05-08T23:35:09.000Z,33.958003,-84.227277,274.0,16.0,,0.0,0,gps,3.4,0.9,3.5,-26.0,,,,88,
2019-05-08T23:35:12.000Z,33.957998,-84.227276,275.0,15.0,,0.0,0,gps,1.2,0.9,1.5,-26.0,,,,88,
2019-05-08T23:35:15.000Z,33.957991,-84.227309,275.0,14.0,288.6,0.5,4,gps,1.9,1.0,2.2,-26.0,,,,88,
2019-05-08T23:35:17.000Z,33.957990,-84.227342,275.0,13.0,275.7,0.75,0,gps,1.0,0.9,1.4,-26.0,,,,88,
2019-05-08T23:35:19.000Z,33.957980,-84.227375,275.0,14.0,255.3,0.75,0,gps,1.0,0.9,1.4,-26.0,,,,88,
2019-05-08T23:35:21.000Z,33.957946,-84.227361,272.0,14.0,147.8,1.0,3,gps,1.0,0.9,1.4,-26.0,,,,88,
2019-05-08T23:35:24.000Z,33.958005,-84.227385,282.0,15.0,,0.0,5,gps,1.0,0.9,1.4,-26.0,,,,88,
2019-05-08T23:35:26.000Z,33.958049,-84.227392,280.0,15.0,,0.0,0,gps,1.2,1.0,1.6,-26.0,,,,88,
2019-05-08T23:35:29.000Z,33.958060,-84.227424,280.0,16.0,,0.0,4,gps,1.2,1.0,1.6,-26.0,,,,88,
2019-05-08T23:35:32.000Z,33.958074,-84.227445,280.0,15.0,,0.0,3,gps,1.1,1.0,1.5,-26.0,,,,88,
2019-05-08T23:35:34.000Z,33.958075,-84.227450,281.0,15.0,,0.0,0,gps,1.1,1.0,1.5,-26.0,,,,88,
2019-05-08T23:35:36.000Z,33.958079,-84.227458,281.0,14.0,,0.0,0,gps,1.1,1.0,1.5,-26.0,,,,88,
2019-05-08T23:35:38.000Z,33.958081,-84.227463,281.0,13.0,,0.0,0,gps,1.1,1.0,1.5,-26.0,,,,88,
2019-05-08T23:35:40.000Z,33.958082,-84.227465,281.0,14.0,,0.0,0,gps,1.1,1.0,1.5,-26.0,,,,88,
2019-05-08T23:35:42.000Z,33.958082,-84.227465,281.0,15.0,,0.0,0,gps,1.6,1.0,1.9,-26.0,,,,88,
2019-05-08T23:35:45.000Z,33.958082,-84.227466,281.0,18.0,,0.0,4,gps,3.3,1.0,3.4,-26.0,,,,88,
2019-05-08T23:35:48.000Z,33.958081,-84.227467,281.0,18.0,,0.0,4,gps,1.5,1.0,1.8,-26.0,,,,88,
2019-05-08T23:35:51.000Z,33.958081,-84.227467,281.0,16.0,,0.0,3,gps,1.5,1.0,1.8,-26.0,,,,88,
2019-05-08T23:35:54.000Z,33.958081,-84.227467,281.0,14.0,,0.0,4,gps,1.5,1.0,1.8,-26.0,,,,88,
2019-05-08T23:35:56.000Z,33.958080,-84.227466,281.0,14.0,,0.0,0,gps,1.4,1.0,1.7,-26.0,,,,88,
2019-05-08T23:35:58.000Z,33.958080,-84.227466,281.0,14.0,,0.0,0,gps,1.1,1.0,1.5,-26.0,,,,88,
2019-05-08T23:36:00.000Z,33.958080,-84.227467,281.0,14.0,,0.0,0,gps,1.1,1.0,1.5,-26.0,,,,88,
2019-05-08T23:36:03.000Z,33.958085,-84.227472,281.0,13.0,,0.0,8,gps,1.6,0.9,1.8,-26.0,,,,88,
2019-05-08T23:36:05.000Z,33.958088,-84.227475,281.0,13.0,,0.0,0,gps,1.1,0.9,1.4,-26.0,,,,88,
